id|type|name|legend|is_other_wargear|faction_id|description|
000000218||Aquila Aegis Field||false|SM|This model has a 5+ invulnerable save.|
000000219||Data Augurs||false|SM|When resolving an attack made with a ranged weapon by this model, if it is within 24"" of any friendly <CHAPTER> RHINO PRIMARIS models, add 1 to the hit roll.|
000000220||Armour of Fate||false|SM|This model has a 3+ invulnerable save. The first time this model is destroyed, roll one D6 at the end of the phase. On a 4+, set this model back up on the battlefield as close as possible to where they were destroyed and not within Engagement Range of any enemy models, with D6 wounds remaining.|
000000221||Author of the Codex||false|SM|If your army is Battle-forged, you receive an additional 3 Command Points if Roboute Guilliman is your Warlord.|
000000222||Master of Battle (Aura)||false|SM|Add 1 to Advance and charge rolls made for friendly IMPERIUM units whilst they are within 12"" of Roboute Guilliman. Re-roll hit rolls of 1 for attacks made by models in friendly IMPERIUM units whilst their unit is within 12"" of this model. You can re-roll Morale tests taken for friendly IMPERIUM units whilst they are within 12"" of Roboute Guilliman.|
000000223||XIII Primarch (Aura)||false|SM|You can re-roll hit rolls for attacks made by models in friendly ULTRAMARINES CORE and ULTRAMARINES CHARACTER units whilst their unit is within 6"" of this model. Re-roll wound rolls of 1 for attacks made by models in friendly ULTRAMARINES CORE units whilst their unit is within 6"" of this model.’|
000000225||Rites of Battle (Aura)||false|SM|While a friendly IMPERIAL FISTS CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1.|
000000226||Teleport Strike||false|SM|During deployment, you can set up this model in a teleportarium chamber instead of setting it up on the battlefield. If you do, then in the Reinforcements step of of your Movement phases you can set up this model anywhere on the battlefield that is more than 9"" away from any enemy models.|
000000227||Icon of Obstinacy||false|SM|While a friendly IMPERIAL FISTS unit is within 6"" of this model, each time a Combat Attrition test is taken for that unit, it is automatically passed.|
000000229||Chapter Master||false|SM|In your Command phase, select one friendly CRIMSON FISTS CORE or CRIMSON FISTS CHARACTER unit within 6"" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the hit roll.|
000000230||Oath of Rynn (Aura)||false|SM|While a friendly CRIMSON FISTS CORE unit is within 6"" of this model, add 1 to the Attacks characteristic of models in that unit.|
000000231||Armour of Heraclus||false|SM|This model has a 4+ invulnerable save. In addition, all damage suffered by Marneus Calgar is halved (rounding up).|
000000232||Chapter Master||false|SM|In your Command phase, select one friendly ULTRAMARINES CORE or ULTRAMARINES CHARACTER unit within 6"" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the hit roll.|
000000233||Master Tactician||false|SM|If your army is Battle-forged, you receive an additional 2 Command Points if Marneus Calgar is your Warlord.|
000000235||Iron Halo||false|SM|Marneus Calgar in Artificer Armour has a 4+ invulnerable save.|
000000236||Iron Halo||false|SM|This model has a 4+ invulnerable save.|
000000237||Rites of Battle (Aura)||false|SM|While a friendly ULTRAMARINES CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1.|
000000238||Battle-forged Heroes||false|SM|At the start of the battle round, you can select one friendly ULTRAMARINES CORE or ULTRAMARINES CHARACTER unit within 6"" of this model. Until the end of that battle round, that unit has the Objective Secured ability.|
000000239||Hood of Hellfire||false|SM|When a Psychic test is taken for this model, you can re-roll the result. When a Psychic test or a Deny the Witch test is taken for this model, add 1 to the total.|
000000240||Master of Prescience||false|SM|At the start of the battle round, you can select one friendly ULTRAMARINES CORE or ULTRAMARINES CHARACTER unit within 6"" of this model. Until the end of that battle round, when resolving an attack against that unit, subtract 1 from that attack’s hit roll.|
000000241||Rosarius||false|SM|This model has a 4+ invulnerable save.|
000000242||Inspired Retribution (Aura)||false|SM|While a friendly ULTRAMARINES CORE or ULTRAMARINES CHARACTER unit is within 6"" of this model, each time a model in that unit is destroyed by a melee attack, roll one D6: on a 6, the enemy unit that made the attack that destroyed your model suffers 1 mortal wound after it has fought.|
000000244||Spiritual Leaders (Aura)||false|SM|While a friendly ULTRAMARINES CORE unit is within 6"" of this model, models in that unit can use this model’s Leadership characteristic instead of their own.|
000000245||Voice of Experience||false|SM|At the start of your Shooting phase, you can select one friendly ULTRAMARINES SCOUT unit within 3"" of this model; models in that unit have a Ballistic Skill characteristic of 2+ until the end of that phase.|
000000247||Camo Cloak||false|SM|Each time a ranged attack is allocated to this model while it is receiving the benefits of cover, add an additional 1 to any armour saving throw made against that attack.|
000000248||Tank Commander||false|SM|Instead of being set up on the battlefield during deployment, this model must begin the battle commanding a tank. When mustering your army, select one ULTRAMARINES VEHICLE model from your army for Sergeant Chronus to command that has one of the following keywords:• RHINO• RAZORBACK• PREDATOR• VINDICATOR• WHIRLWIND• HUNTER• STALKER• LAND RAIDERWhilst a VEHICLE model is being commanded by Sergeant Chronus, it has a 2+ Ballistic Skill (even when it has suffered damage) and gains the CHARACTER and SERGEANT CHRONUS keywords. In addition, at the start of your turn, that model regains 1 lost wound. Whilst commanding a tank, Sergeant Chronus cannot attack with his bolt pistol, servo-arm, frag grenades or krak grenades.If a VEHICLE model being commanded by Sergeant Chronus is destroyed, set up this model within 6"" of that VEHICLE model in the same manner as a model disembarking from a transport.|
000000249||Combat Squads||false|SM|At the start of deployment, before any units have been set up, if this unit contains the maximum number of models that it can, then it can be split into two units containing as equal a number of models as possible. When splitting a unit using this ability, make a note of which models form each of the two new units.|
000000251||Power Overload||false|SM|If you roll three or more hit rolls of 1 for this model’s lascannons or twin lascannons in the same phase, it experiences a power overload and suffers 6 mortal wounds.|
000000252||Explodes||false|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000000253||Chapter Master||false|SM|In your Command phase, select one friendly BLACK TEMPLARS CORE or BLACK TEMPLARS CHARACTER unit within 6"" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the hit roll.|
